root_626,root_888,fafb_match,malecns_match,cell_type,super_class,neurotransmitter_predicted,sexually_dimorphic,region
720575941690855899,720575941690855899,720575940643792032,62013,CB3268,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941499941794,720575941499941794,720575940622436980,522710,SLP223,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941520646583,720575941520646583,720575940645709348,90646,CB2342,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941669442737,720575941669442737,720575940620339068,36175,CB2285,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941461072851,720575941461072851,720575940638960885,36548,PLP115_b,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941581386105,720575941581386105,720575940637393215,51834,SMP518,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941578747481,720575941578747481,720575940627437841,148784,CB2611,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941632310764,720575941632310764,720575940628369683,51831,CB3697,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941579270481,720575941579270481,720575940630541399,49237,CB1527,central_brain_intrinsic,gaba,isomorphic,central_brain
720575941507564869,720575941507564869,720575940624389988,563816,SLP273,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941536140314,720575941536140314,720575940619390400,54370,CB2227,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941461895364,720575941615247891,720575940616074399,90646,CB2342,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941645130872,720575941565438866,720575940617687067,62553,SLP286,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941516877715,720575941536965898,720575940635736183,115755,SLP122,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941439744735,720575941439744735,720575940620339068,36175,CB2285,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941535579585,720575941535579585,720575940634401471,102978,CB3121,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941534891864,720575941534891864,720575940630132754,921952,ORN_VA3,sensory,acetylcholine,isomorphic,central_brain
720575941513454289,720575941513454289,720575940634040730,156615,CB2259,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941435548448,720575941435548448,720575940617492436,126350,CB1419,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941632852384,720575941632852384,720575940632458195,563630,ORN_VA3,sensory,acetylcholine,isomorphic,central_brain
720575941427943764,720575941427943764,720575940611119578,91782,CB2892,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941516108025,720575941516108025,720575940611959219,542169,SMP206,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941431592545,720575941431592545,720575940606698598,141224,PS087,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941626858122,720575941641291295,720575940620287476,30124,CB2995,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941551658495,720575941551658495,720575940610586597,541479,SMP452,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941662127416,720575941662127416,720575940626422513,22293,WED032,central_brain_intrinsic,gaba,isomorphic,central_brain
720575941508082049,720575941508082049,720575940649429625,155069,ORN_VM5v,sensory,acetylcholine,isomorphic,central_brain
720575941535573697,720575941633869509,720575940630881111,101101,LHAV7a3,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941560906029,720575941560906029,720575940614808844,307175,BM_Taste,sensory,acetylcholine,isomorphic,central_brain
720575941461822404,720575941514755916,720575940618112325,878712549,CL196a,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941536744474,720575941536744474,720575940619675056,146728,ORN_DL5,sensory,acetylcholine,isomorphic,central_brain
720575941690215387,720575941690215387,720575940616356281,230201,ORN_VM5v,sensory,acetylcholine,isomorphic,central_brain
720575941431521889,720575941431521889,720575940604675430,132980,ORN_VM7d,sensory,acetylcholine,isomorphic,central_brain
720575941536216346,720575941487544582,720575940625630993,162128,FB9C,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941611424486,720575941611424486,720575940626618696,185057,ORN_VM5v,sensory,acetylcholine,isomorphic,central_brain
720575941498610761,720575941498610761,720575940615610836,145037,vDeltaK,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941702695386,720575941702695386,720575940619093524,145253,ORN_VA2,sensory,acetylcholine,isomorphic,central_brain
720575941640718879,720575941640718879,720575940624934787,541635,LHAV4a4,central_brain_intrinsic,gaba,isomorphic,central_brain
720575941564537954,720575941564537954,720575940621501453,145062,TuBu07,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941598226624,720575941451609678,720575940616325405,152053,CB2638,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941491006668,720575941532832971,720575940638817725,38936,TPMN2,sensory,serotonin,isomorphic,central_brain
720575941587022558,720575941587022558,720575940627265043,263024,ORN_V,sensory,acetylcholine,isomorphic,central_brain
720575941484291069,720575941484291069,720575940622091340,254366,ORN_VA1d,sensory,acetylcholine,isomorphic,central_brain
720575941569823858,720575941569823858,720575940627090521,150992197,ORN_DA1,sensory,acetylcholine,isomorphic,central_brain
720575941532974723,720575941532974723,720575940619155403,183009,claw_tpGRN,sensory,acetylcholine,isomorphic,central_brain
720575941572754846,720575941572754846,720575940638871128,559975,ORN_VA7m,sensory,acetylcholine,isomorphic,central_brain
720575941594763478,720575941594763478,720575940619360065,71593,BM_Taste,sensory,acetylcholine,isomorphic,central_brain
720575941493082800,720575941493082800,720575940640027637,158617,ORN_VA2,sensory,acetylcholine,isomorphic,central_brain
720575941510696208,720575941510696208,720575940629004158,76843,BM_Taste,sensory,acetylcholine,isomorphic,central_brain
720575941542484509,720575941413714799,720575940621092487,350993,CB1617,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941583929439,720575941583929439,720575940630425285,534464626,JO-F,sensory,acetylcholine,isomorphic,central_brain
720575941605500094,720575941605500094,720575940621044863,521480,ORN_VA3,sensory,acetylcholine,isomorphic,central_brain
720575941441815899,720575941441815899,720575940634530155,325080,ORN_VM3,sensory,acetylcholine,isomorphic,central_brain
720575941486029453,720575941486029453,720575940629004158,71593,BM_Taste,sensory,acetylcholine,isomorphic,central_brain
720575941435026062,720575941435026062,720575940618451285,229545,BM_InOm,sensory,acetylcholine,isomorphic,central_brain
720575941483137722,720575941483137722,720575940628672122,71593,BM_Taste,sensory,serotonin,isomorphic,central_brain
720575941574412189,720575941574412189,720575940615070837,384438,BM_InOm,sensory,acetylcholine,isomorphic,central_brain
720575941353388848,720575941353388848,720575940627774287,71593,BM_Taste,sensory,acetylcholine,isomorphic,central_brain
720575941413909393,720575941413909393,720575940631467565,237046948,BM_InOm,sensory,serotonin,isomorphic,central_brain
720575941572645534,720575941481032928,720575940608053084,122920,CB2744,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941559829230,720575941559829230,720575940620004590,178714,vDeltaA_b,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941565901622,720575941520283820,720575940609065774,519546,ORN_VA3,sensory,acetylcholine,isomorphic,central_brain
720575941466784598,720575941554924935,720575940631911761,520926,ORN_VM6l,sensory,acetylcholine,isomorphic,central_brain
720575941554326170,720575941554326170,720575940608603657,60292,LHPV4b3,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941496188871,720575941496188871,720575940627740009,518907,ATL025,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941633159328,720575941633159328,720575940622662896,158428,LHPV5c3,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941405217136,720575941478318641,720575940634530155,205907,ORN_VA2,sensory,acetylcholine,isomorphic,central_brain
720575941579609589,720575941579609589,720575940621166719,162830,ORN_VL2p,sensory,acetylcholine,isomorphic,central_brain
720575941509989136,720575941509989136,720575940623942119,180317,ORN_DM1,sensory,acetylcholine,isomorphic,central_brain
720575941548192136,720575941500279369,720575940644590116,224922,ORN_DA2,sensory,acetylcholine,isomorphic,central_brain
720575941625707466,720575941625707466,720575940625889625,520907,ORN_VC3,sensory,acetylcholine,isomorphic,central_brain
720575941547512756,720575941509540130,720575940638871128,183161,ORN_VA6,sensory,acetylcholine,isomorphic,central_brain
720575941579531857,720575941579531857,720575940621321748,263024,ORN_V,sensory,acetylcholine,isomorphic,central_brain
720575941628201017,720575941628201017,720575940623820725,160311,ORN_VL1,sensory,acetylcholine,isomorphic,central_brain
720575941514080076,720575941434468110,720575940626122535,515724975,ORN_DA1,sensory,acetylcholine,isomorphic,central_brain
720575941438270764,720575941438270764,720575940614589243,164424,CB1357,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941569635698,720575941518188691,720575940622027527,61982,LHAV4a4,central_brain_intrinsic,gaba,isomorphic,central_brain
720575941565301511,720575941565301511,720575940629621820,139335,SMP409,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941401231395,720575941627304556,720575940629521861,154082,LHAV5a2_a3,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941507163205,720575941596044839,720575940613500226,125945,CB1168,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941619673215,720575941619673215,720575940624802435,152767,FS4B,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941593777771,720575941593777771,720575940610294933,516287,CB3001,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941508609153,720575941484554938,720575940626522155,15659,AVLP305,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941438887954,720575941438887954,720575940626283838,85057,CB1804,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941401579555,720575941401579555,720575940631089256,91360,FS2,central_brain_intrinsic,dopamine,isomorphic,central_brain
720575941632957344,720575941632957344,720575940627708815,53253,LHPV4d3,central_brain_intrinsic,glutamate,isomorphic,central_brain
720575941506167973,720575941506167973,720575940643403208,550890,ORN_VA1v,sensory,acetylcholine,isomorphic,central_brain
720575941449851997,720575941449851997,720575940634662810,262241,BM_InOm,sensory,acetylcholine,isomorphic,central_brain
720575941452751431,720575941452751431,720575940622643661,323027797,BM_InOm,sensory,acetylcholine,isomorphic,central_brain
720575941655587284,720575941655587284,720575940627752443,435333,BM_InOm,sensory,octopamine,isomorphic,central_brain
720575941640333343,720575941640333343,720575940624510868,535965,JO-B,sensory,acetylcholine,isomorphic,central_brain
720575941496132039,720575941496132039,720575940613944785,189046,ORN_VL1,sensory,acetylcholine,isomorphic,central_brain
720575941546314601,720575941546314601,720575940629239852,230736,ORN_VL2p,sensory,acetylcholine,isomorphic,central_brain
720575941439505887,720575941472903744,720575940644262935,157524,ORN_DC2,sensory,acetylcholine,isomorphic,central_brain
720575941669764017,720575941669764017,720575940618267339,228252,BM_InOm,sensory,gaba,isomorphic,central_brain
720575941568317230,720575941568317230,720575940633251320,46875,AN12A017,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941565393927,720575941565393927,720575940630145311,48633,AN18B053,ascending,acetylcholine,dimorphic,ventral_nerve_cord
720575941524107339,720575941524107339,720575940625549128,354071,BM_InOm,sensory,acetylcholine,isomorphic,central_brain
720575941511370194,720575941484789178,720575940604407468,13064,DA1_lPN,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941511185618,720575941511185618,720575940617063325,692859019,BM_InOm,sensory,octopamine,isomorphic,central_brain
720575941599068864,720575941591102519,720575940613655483,22787,DL2d_adPN,central_brain_intrinsic,acetylcholine,isomorphic,central_brain
720575941563551656,720575941563551656,720575940620122561,13578,ANXXX109,ascending,gaba,isomorphic,ventral_nerve_cord
720575941483339462,720575941483339462,720575940627807761,710176974,ORN_VA1d,sensory,acetylcholine,isomorphic,central_brain
720575941502303627,720575941593994024,720575940621456349,514314,ORN_VA6,sensory,acetylcholine,isomorphic,central_brain
720575941598257564,720575941598257564,720575940625821758,190294,ORN_DM1,sensory,acetylcholine,isomorphic,central_brain
720575941564659712,720575941564659712,720575940610864533,137038,ORN_DC4,sensory,acetylcholine,isomorphic,central_brain
720575941527220738,720575941527220738,720575940627807761,919213,ORN_VA1v,sensory,acetylcholine,isomorphic,central_brain
720575941450768718,720575941450768718,720575940633983639,539006,ORN_VA1v,sensory,acetylcholine,isomorphic,central_brain
720575941431340536,720575941575971593,720575940629336770,256925,ORN_DA1,sensory,acetylcholine,isomorphic,central_brain
720575941578417497,720575941478239284,720575940627707753,250880,ORN_VL2a,sensory,acetylcholine,isomorphic,central_brain
720575941534980074,720575941534980074,720575940625368578,188238,ORN_VA3,sensory,acetylcholine,isomorphic,central_brain
720575941414743700,720575941500464353,720575940619731393,131216,ISN,sensory,serotonin,isomorphic,central_brain
